Region,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCases,CasesPerM,DeathsPerM,TotalTests,TestsPerM,Population
Pakistan,1290214,+301,28849 ,+6,1251914.0,+136,9451.0,704,5680,127,22689025,99889,227141523
Serbia,1279445,+1325,12306 ,+31,1238118.0,+3819,29021.0,148,147300,1417,7032035,809582,8686002
Sweden,1250885,+4114,15197 ,+1,1171165.0,+1288,64523.0,79,122743,1491,14208757,1394228,10191130
Austria,1242333,+3046,13386 ,+53,1174915.0,+7102,54032.0,534,136800,1474,116555934,12834626,9081366
Hungary,1213318,+5298,37376 ,+144,1016089.0,+10503,159853.0,542,126065,3883,8919775,926773,9624550
Portugal,1211130,+5137,18717 ,+19,1122741.0,+3406,69672.0,158,119284,1843,23265367,2291406,10153316
Switzerland,1164571,+9152,11943 ,+12,910462.0,+6103,242166.0,290,133140,1365,13390505,1530878,8746944
Jordan,1027844,+3812,12118 ,+40,951537.0,+4625,64189.0,1328,99300,1171,12943065,1250435,10350852
Greece,1022141,+4696,19651 ,+98,943142.0,+5065,59348.0,692,98770,1899,41907816,4049557,10348741
Kazakhstan,981435,+575,12896 ,+9,951109.0,+791,17430.0,528,51373,675,11575012,605889,19104189
Cuba,963885,+72,8313 ,,955199.0,+65,373.0,12,85175,735,11396018,1007024,11316527
Morocco,952189,+205,14802 ,+4,936045.0,+165,1342.0,103,25359,394,10609437,282553,37548475
Georgia,901202,+3123,12918 ,+39,849090.0,+4215,39194.0,,226547,3247,12307848,3093985,3977992
Nepal,825176,+160,11567 ,+2,808083.0,+267,5526.0,114,27597,387,4751028,158895,29900463
Slovakia,794166,+5394,15730 ,+109,681850.0,+7748,96586.0,574,145358,2879,4921322,900763,5463501
UAE,743352,+200,2151 ,,738260.0,+119,2941.0,,73858,214,105939722,10525934,10064639
Bulgaria,721819,+1443,29933 ,+86,596796.0,+1433,95090.0,551,105036,4356,7031088,1023137,6872090
Tunisia,720518,+375,25450 ,+5,693471.0,+174,1597.0,50,60048,2121,3252734,271085,11998961
Lebanon,696168,+1912,8900 ,+14,644080.0,,43188.0,186,102667,1313,4795578,707226,6780832
Belarus,679873,+1596,5338 ,+16,671001.0,+1933,3534.0,,71984,565,10742906,1137443,9444787
Croatia,666162,+3765,11825 ,+46,630255.0,+3346,24082.0,286,163744,2907,3615875,888790,4068313
Ireland,640548,+4141,5835 ,,501578.0,+4348,133135.0,108,127645,1163,9313992,1856036,5018216
Guatemala,623195,+329,16061 ,+4,606378.0,+326,756.0,5,33872,873,3208682,174399,18398469
Azerbaijan,608060,+984,8149 ,+12,582243.0,+1748,17668.0,,59193,793,5718629,556695,10272465
Denmark,589274,+9999,3051 ,+12,494162.0,+4671,92061.0,61,101216,524,100431084,17250382,5821963
Sri Lanka,577724,+758,14698 ,+21,546498.0,+395,16528.0,,26816,682,5726599,265806,21544241
Costa Rica,568428,+55,7336 ,,559496.0,+115,1596.0,53,110119,1421,2881944,558304,5161961
Bolivia,558565,+1800,19372 ,+17,507171.0,+629,32022.0,220,46918,1627,2615853,219724,11905155
Saudi Arabia,550542,+85,8858 ,+1,539793.0,+81,1891.0,30,15463,249,32183531,903927,35604133
S. Korea,544117,+7622,4518 ,+62,444970.0,+2677,94629.0,989,10600,88,15804065,307870,51333572
Ecuador,535414,+657,33586 ,+5,443880.0,,57948.0,759,29690,1862,2075736,115104,18033565
Myanmar,527714,+211,19201 ,+4,504482.0,+304,4031.0,,9605,349,5857999,106622,54941879
Lithuania,497704,+1940,7061 ,+17,462965.0,+1917,27678.0,113,186627,2648,6412857,2404673,2666831
Panama,482230,+406,7397 ,+3,471139.0,+319,3694.0,14,109256,1676,4342008,983742,4413767
Paraguay,464096,+92,16523 ,+6,446822.0,+57,751.0,56,63923,2276,1991855,274349,7260283
Slovenia,445228,+1355,5452 ,+8,419890.0,+2120,19886.0,234,214118,2622,2013536,968346,2079355
Venezuela,440398,+463,5265 ,+7,428645.0,+512,6488.0,681,15552,186,3359014,118616,28318348
Palestine,435473,+349,4590 ,+1,426890.0,+316,3993.0,57,82568,870,2794246,529803,5274123
Kuwait,413891,+44,2466 ,,411000.0,+29,425.0,3,94872,565,5653216,1295826,4362635
Dominican Republic,411014,+88,4220 ,,405155.0,+77,1639.0,94,37343,383,2519229,228884,11006554
Uruguay,403582,+289,6149 ,+2,394934.0,+195,2499.0,14,115597,1761,4249621,1217205,3491295
Mongolia,386258,+285,2041 ,+2,313256.0,,70961.0,192,115121,608,4030048,1201122,3355235
Libya,380464,+648,5583 ,+7,367936.0,+853,6945.0,,54294,797,1968615,280929,7007511
Honduras,378685,+43,10424 ,,122782.0,+191,245479.0,38,37367,1029,1130462,111549,10134210
Ethiopia,374402,+542,6855 ,+9,350697.0,+106,16850.0,148,3143,58,3955803,33211,119110121
Egypt,372599,+901,21234 ,+31,310049.0,+695,41316.0,90,3544,202,3693367,35126,105146721
Moldova,371410,+459,9450 ,+16,356606.0,+529,5354.0,204,92384,2351,2288376,569208,4020280
Armenia,343157,+180,7874 ,+18,327029.0,+470,8254.0,,115490,2650,2472320,832060,2971325
Norway,339008,+4520,1202 ,,88952.0,,248854.0,118,61828,219,8973755,1636629,5483073
Oman,304783,+22,4113 ,,300122.0,+8,548.0,3,57553,777,25000000,4720789,5295725
Bosnia and Herzegovina,283784,+675,13091 ,+27,192218.0,,78475.0,,87290,4027,1441646,443443,3251031
Bahrain,278257,+55,1394 ,,276458.0,+24,405.0,1,155659,780,7719013,4318075,1787605
Singapore,274972,+355,808 ,+1,269783.0,+847,4381.0,30,46468,137,21098774,3565516,5917454
Latvia,264965,+934,4419 ,+11,250477.0,+997,10069.0,95,142780,2381,5490633,2958709,1855753
Kenya,258557,+943,5350 ,,249154.0,+145,4053.0,2,4659,96,2908081,52401,55496494
Qatar,246024,+169,614 ,,242980.0,+221,2430.0,10,87621,219,3084039,1098381,2807805 
Australia,238969,+3407,2126 ,+9,216658.0,+1238,20185.0,114,9215,82,50841456,1960621,25931300
Estonia,230514,+647,1869 ,,215358.0,+693,13287.0,16,173601,1408,2426229,1827204,1327837
Nigeria,221071,+1051,2983 ,,211345.0,+53,6743.0,11,1035,14,3686403,17260,213579166
North Macedonia,220467,+298,7778 ,+10,207238.0,+335,5451.0,,105828,3734,1512496,726027,2083249
Algeria,213745,+212,6171 ,+6,147069.0,+171,60505.0,30,4749,137,230861,5130,45004903
Zambia,213139,+861,3673 ,+2,206800.0,+57,2666.0,59,11140,192,2802448,146469,19133382
Finland,211239,+1981,1446 ,,46000.0,,163793.0,46,38039,260,8295576,1493816,5553280
Albania,204928,+301,3156 ,+4,196298.0,+463,5474.0,23,71324,1098,1430984,498043,2873211
Botswana,199864,+2220,2425 ,+1,192452.0,,4987.0,1,82561,1002,1960578,809888,2420801
Uzbekistan,196522,+219,1449 ,+4,193277.0,+152,1796.0,23,5750,42,1377915,40318,34176292
Zimbabwe,186304,+4247,4771 ,+12,132137.0,+1217,49396.0,12,12274,314,1757741,115806,15178321
Kyrgyzstan,184094,+39,2777 ,+2,179166.0,+43,2151.0,131,27555,416,1878067,281103,6681072
Montenegro,160457,+187,2367 ,+2,156078.0,+160,2012.0,60,255431,3768,934211,1487166,628182
Afghanistan,157725,+33,7332 ,+1,145507.0,+2872,4886.0,1124,3923,182,808435,20108,40205255
Mozambique,156729,+1234,1948 ,+2,150206.0,+191,4575.0,13,4818,60,1016028,31234,32530059
Cyprus,143510,+632,616 ,+2,124370.0,,18524.0,54,117614,505,9477138,7767006,1220179
Namibia,134694,+540,3580 ,+1,126247.0,+41,4867.0,13,51647,1373,824659,316209,2607958
Ghana,131911,+71,1255 ,+2,129683.0,+23,973.0,5,4120,39,2038858,63679,32017806
Uganda,128300,+88,3271 ,+2,97927.0,+34,27102.0,74,2682,68,2041466,42670,47842870
El Salvador,121384,+55,3802 ,+2,104989.0,,12593.0,229,18577,582,1480700,226616,6533952
Cambodia,120397,+7,2998 ,+3,116759.0,+13,640.0,,7059,176,2743572,160854,17056281
Cameroon,107662,,1836 ,,105307.0,,519.0,13,3914,67,1751774,63682,27508035
Rwanda,101030,+142,1344 ,,45522.0,,54164.0,,7528,100,3708297,276332,13419732
Luxembourg,95759,+537,897 ,+1,88892.0,+578,5970.0,24,149432,1400,3760287,5867921,640821
Laos,94554,+1493,262 ,+6,7339.0,,86953.0,,12727,35,877582,118122,7429460
Maldives,93629,+97,259 ,,91346.0,+95,2024.0,23,168878,467,1816230,3275922,554418
Jamaica,91927,+59,2433 ,+1,63624.0,+29,25870.0,2,30848,816,687721,230777,2980024
Trinidad and Tobago,83130,+567,2503 ,+17,65966.0,+472,14661.0,22,59121,1780,482951,343468,1406100
Senegal,74115,+10,1886 ,,72185.0,+10,44.0,2,4263,108,895933,51531,17386312
Réunion,67237,,393 ,,62026.0,,4818.0,21,74325,434,1347378,1489421,904632
Angola,65648,+83,1737 ,,63635.0,+44,276.0,3,1911,51,1220635,35531,34353920
Malawi,63408,+475,2311 ,+1,59040.0,+40,2057.0,67,3194,116,456392,22992,19849661
DRC,63388,+1456,1126 ,+8,50930.0,,11332.0,,678,12,306299,3275,93523734
Ivory Coast,61998,+55,706 ,,61044.0,+12,248.0,,2269,26,1184554,43344,27329414
Eswatini,57842,+1642,1255 ,+1,46590.0,+343,9997.0,11,49115,1066,410799,348820,1177682
Guadeloupe,55441,+157,749 ,+1,2250.0,,52442.0,23,138525,1871,551264,1377389,400224
Fiji,52611,+7,697 ,,51187.0,+25,727.0,,58075,769,466905,515393,905920
Suriname,51323,+34,1179 ,,48873.0,+1,1271.0,12,86359,1984,164714,277157,594298
Syria,49565,+72,2833 ,+5,30865.0,+95,15867.0,,2735,156,113162,6245,18119733
Martinique,46700,,749 ,,104.0,,45847.0,1,124586,1998,438296,1169288,374840
French Guiana,46690,+45,335 ,,11254.0,,35101.0,5,150636,1081,470415,1517698,309953
French Polynesia,46342,+7,636 ,,,,,7,163593,2245,,,283277
Madagascar,45794,,980 ,,43393.0,,1421.0,22,1594,34,290447,10110,28727489
Sudan,45112,,3252 ,,36009.0,,5851.0,,995,72,238579,5262,45340281
Malta,41059,+167,471 ,,38644.0,+99,1944.0,3,92630,1063,1211456,2733066,443259
Mauritania,39964,+40,852 ,,38629.0,+58,483.0,17,8278,176,533722,110557,4827591
Guyana,38728,+44,1026 ,+1,36962.0,+95,740.0,11,48893,1295,409154,516551,792089
Cabo Verde,38541,+14,351 ,,38092.0,+8,98.0,23,68239,621,211692,374813,564793
Gabon,37681,,285 ,,35090.0,,2306.0,3,16367,124,1455048,632020,2302217
Papua New Guinea,35993,+27,587 ,,35162.0,,244.0,7,3915,64,249149,27099,9193967
Belize,31217,+30,589 ,+3,30022.0,+57,606.0,6,76485,1443,367685,900866,408146
Guinea,30814,,388 ,,29776.0,,650.0,49,2257,28,569940,41750,13651361
Barbados,27071,+44,255 ,+1,25229.0,+151,1587.0,,94033,886,455246,1581330,287888
Tanzania,26483,,734 ,,,,,7,426,12,,,62210696
Togo,26466,+24,244 ,+1,25959.0,+7,263.0,,3091,29,595458,69552,8561296
Haiti,25907,+42,765 ,+3,22583.0,+307,2559.0,,2232,66,132422,11411,11605203
Benin,24907,,161 ,,24705.0,+159,41.0,5,1979,13,604310,48016,12585502
Seychelles,24047,+241,131 ,+2,23574.0,+280,342.0,,242324,1320,,,99235
Lesotho,23903,+425,665 ,,13928.0,+44,9310.0,,11030,307,278940,128721,2167019
Somalia,23074,,1333  ,,12817.0,,8924.0,,1395,81,262138,15850,16538654
Bahamas,22971,+21,713 ,+5,21666.0,+5,592.0,2,57611,1788,174990,438875,398724
Mauritius,22815,+46,680 ,,21261.0,+74,874.0,,17896,533,358675,281347,1274848
Channel Islands,21457,+236,108 ,+1,19440.0,+114,1909.0,,121776,613,1102820,6258910,176200
Burundi,21143,+257,38 ,,773.0,,20332.0,,1704,3,345742,27869,12406172
Mayotte,21139,,185 ,,2964.0,,17990.0,,74855,655,176919,626484,282400
Andorra,20549,+413,134 ,,18285.0,+400,2130.0,31,265337,1730,218899,2826509,77445
Iceland,20044,+183,36 ,,18530.0,+114,1478.0,2,58187,105,1300822,3776256,344474
Timor-Leste,19830,,122 ,,19704.0,,4.0,,14634,90,211166,155838,1355033
Congo,19179,+113,365 ,+6,12421.0,,6393.0,,3355,64,188207,32927,5715863
Mali,18938,+83,634 ,,15606.0,+13,2698.0,,898,30,512608,24294,21099787
Curaçao,17693,+36,183 ,,17322.0,+13,188.0,3,107184,1109,359934,2180467,165072
Nicaragua,17391,,210 ,,4225.0,,12956.0,,2580,31,,,6739476
Tajikistan,17095,,124 ,,16966.0,,5.0,,1736,13,,,9849658
Taiwan,16771,+12,849 ,,15717.0,+11,205.0,,702,36,8799087,368476,23879677
Aruba,16716,+43,178 ,,16307.0,+32,231.0,11,155603,1657,177885,1655869,107427
Burkina Faso,16672,,296 ,,15926.0,,450.0,,767,14,234250,10776,21737656
Brunei ,15376,+4,98 ,,15058.0,+12,220.0,,34663,221,659767,1487342,443588
Equatorial Guinea,13617,,175 ,,13406.0,,36.0,1,9263,119,263190,179036,1470043
Djibouti,13526,,189 ,,13304.0,,33.0,,13406,187,252756,250515,1008944
New Zealand,13238,+95,48 ,+1,10971.0,+23,2219.0,40,2646,10,5347308,1069013,5002100 
Saint Lucia,13127,+12,285 ,,12756.0,+5,86.0,4,71014,1542,103455,559667,184851
South Sudan,13049,+80,133 ,,12576.0,,340.0,2,1146,12,274916,24147,11385084
Isle of Man,12895,+83,67 ,,12020.0,,808.0,1,150486,782,133676,1560014,85689
Hong Kong,12507,+10,213 ,,12180.0,,114.0,,1649,28,28539548,3762285,7585696
New Caledonia,12445,+24,280 ,,11979.0,+3,186.0,8,42988,967,42756,147689,289501
CAR,11961,,101 ,,6859.0,,5001.0,2,2415,20,60228,12162,4952141
Yemen,10086,+5,1973 ,,6958.0,+3,1155.0,23,328,64,265253,8617,30782771
Gambia,10045,,342 ,,9645.0,,58.0,1,3993,136,128216,50971,2515493
Cayman Islands,8036,+29,9 ,,4572.0,+22,3455.0,17,120215,135,215203,3219337,66847
Eritrea,7713,+27,65 ,,7509.0,+19,139.0,,2132,18,23693,6549,3617976
Gibraltar,7683,+54,100 ,,7268.0,+11,315.0,1,228145,2969,432948,12856277,33676
Niger,7185,+9,271 ,+1,6879.0,,35.0,2,282,11,197128,7736,25480980
San Marino,6600,,94 ,,5978.0,,528.0,3,193918,2762,95754,2813398,34035
Guinea-Bissau,6455,+3,149 ,,6287.0,+2,19.0,,3171,73,109448,53763,2035739
Sierra Leone,6434,,121 ,,,,,,783,15,160729,19569,8213308
Dominica,6286,,42 ,,5874.0,,370.0,,87007,581,116293,1609659,72247
Grenada,5919,,200 ,,5668.0,,51.0,,52249,1765,89662,791480,113284
Liberia,5844,,287 ,,5535.0,,22.0,2,1117,55,128246,24517,5230800
Bermuda,5815,+31,106 ,,5647.0,+4,62.0,,93878,1711,671065,10833764,61942
St. Vincent Grenadines,5723,,77 ,,5111.0,,535.0,7,51349,691,91583,821711,111454
Chad,5701,,181 ,,4874.0,,646.0,,333,11,157235,9189,17111892
Liechtenstein,5503,+31,68 ,,5108.0,+67,327.0,20,143726,1776,80413,2100214,38288
Sint Maarten,4664,+2,75 ,,4543.0,+5,46.0,10,107007,1721,62056,1423760,43586
Comoros,4589,+13,151 ,,4391.0,+1,47.0,,5118,168,,,896584
Faeroe Islands,4477,,13 ,,4040.0,,424.0,7,91118,265,601000,12231856,49134
Monaco,4283,+60,36 ,,3990.0,+41,257.0,4,108026,908,54960,1386199,39648
Antigua and Barbuda,4178,+1,117 ,,4033.0,,28.0,1,42154,1180,18195,183580,99112
Saint Martin,4008,+35,56 ,,1399.0,,2553.0,7,101143,1413,78366,1977591,39627
Sao Tome and Principe,3735,+2,57 ,,3676.0,+1,2.0,,16593,253,15154,67324,225089
Caribbean Netherlands,3175,+13,22 ,,3030.0,+14,123.0,,119455,828,30126,1133451,26579
Turks and Caicos,3151,,25 ,,3074.0,,52.0,,79811,633,94789,2400876,39481
British Virgin Islands,2886,+44,39 ,,,,,7,94545,1278,82570,2704996,30525
Saint Kitts and Nevis,2798,+1,28 ,,2765.0,+4,5.0,1,52058,521,57508,1069956,53748
Bhutan,2652,,3 ,,2630.0,+1,19.0,,3383,4,1266916,1615968,783998
Greenland,1937,+20, ,,1728.0,+60,209.0,2,34034,,125924,2212531,56914
St. Barth,1621,+18,6 ,,,,,,163391,605,56491,5694083,9921
Anguilla,1592,,4 ,,1521.0,,67.0,,104751,263,51382,3380840,15198
Diamond Princess,712,,13 ,,699.0,,0.0,,,,,, 
Wallis and Futuna,454,,7 ,,438.0,,9.0,,41454,639,20508,1872535,10952
Saint Pierre Miquelon,96,, ,,74.0,,22.0,,16687,,13534,2352512,5753
Falkland Islands,83,, ,,,,,,22884,,8316,2292804,3627
Macao,77,, ,,77.0,,0.0,,116,,5019,7579,662239
Montserrat,44,,1 ,,43.0,,0.0,,8807,200,3093,619095,4996
Vatican City,27,, ,,27.0,,0.0,,33582,,,,804
Solomon Islands,20,, ,,20.0,,0.0,,28,,4500,6325,711412
Western Sahara,10,,1 ,,8.0,,1.0,,16,2,,,618724
MS Zaandam,9,,2 ,,7.0,,0.0,,,,,, 
Palau,8,, ,,8.0,,0.0,,439,,14878,816575,18220
Vanuatu,6,,1  ,,5.0,,0.0,,19,3,23000,72419,317598
Marshall Islands,4,, ,,4.0,,0.0,,67,,,,59773
Samoa,3,, ,,3.0,,0.0,,15,,,,200337
Saint Helena,2,, ,,2.0,,0.0,,328,,,,6103
Micronesia,1,, ,,1.0,,0.0,,9,,,,116781
Tonga,1,, ,,1.0,,0.0,,9,,,,107442
